current_a,rms_a,is_occupied,temperature,humidity,hour,day_of_week,is_weekend,month,day_of_month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,energy_rolling_mean,energy_rolling_std,energy_lag_1,energy_change,occupancy_duration,occupancy_rolling_mean,location_LAB_1,location_LAB_12,location_Room_1,location_TEST_ROOM,module_EN_lap,module_Fan_1,module_MOD001,module_MOD0011,module_MOD0012,module_MOD_CUR_002,energy_watts,split
0.061482,0.061482,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.64022,0.8757604587803132,13.57268,-0.046640000000000015,543.0,0.0,True,False,False,False,False,False,True,False,False,False,13.52604,train
0.219269,0.219269,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.189083999999994,1.8359280275607277,50.27176,-2.032580000000003,228.0,0.0,True,False,False,False,False,False,True,False,False,False,48.23918,train
0.063504,0.063504,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.307777999999999,0.618204805800051,14.02236,-0.05147999999999975,621.0,0.0,True,False,False,False,False,False,True,False,False,False,13.970880000000001,train
0.058244,0.058244,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.361392,0.7754014372087381,13.260720000000001,-0.4470400000000012,705.0,0.0,True,False,False,False,False,False,True,False,False,False,12.81368,train
0.182201,0.182201,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.590835999999996,1.0311985685202283,38.736720000000005,1.3474999999999966,866.0,0.0,True,False,False,False,False,False,True,False,False,False,40.08422,train
0.0,0.0,1,29.0,61.0,22,6,1,1,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,13.0,1.0,False,False,False,True,True,False,False,False,False,False,0.0,train
0.230101,0.230101,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.20522,2.8918859553355016,47.48854,3.1336799999999982,67.0,0.0,True,False,False,False,False,False,True,False,False,False,50.62222,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,25.04062,29.21020996796539,0.0,0.0,1059.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.184215,0.184215,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.035138,0.552129763530329,40.54204,-0.014740000000003306,859.0,0.0,True,False,False,False,False,False,True,False,False,False,40.5273,train
0.215167,0.215167,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.248208,3.9398889320973107,47.67356,-0.336820000000003,212.0,0.0,True,False,False,False,False,False,True,False,False,False,47.33674,train
0.180308,0.180308,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,30.018956000000003,20.874004339811652,39.8827,-0.21493999999999858,895.0,0.0,True,False,False,False,False,False,True,False,False,False,39.66776,train
0.061549,0.061549,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.851552000000002,1.0266213624326417,12.88958,0.6511999999999993,681.0,0.0,True,False,False,False,False,False,True,False,False,False,13.54078,train
0.054311,0.054311,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.328414,1.1021038918212775,14.123560000000001,-2.1751400000000025,537.0,0.0,True,False,False,False,False,False,True,False,False,False,11.948419999999999,train
0.063068,0.063068,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.392038,0.6128839416351698,12.61942,1.2555399999999999,623.0,0.0,True,False,False,False,False,False,True,False,False,False,13.87496,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,8.707643999999998,18.777738099398206,51.919999999999995,-51.919999999999995,1225.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.214979,0.214979,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,59.75004199999999,30.46083224755864,0.0,47.29538,1016.0,0.0,True,False,False,False,False,False,False,False,False,True,47.29538,train
0.0,0.0,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,51.095836000000006,39.87564951870459,33.85008,-33.85008,1253.0,0.0,False,True,False,False,False,False,False,False,True,False,0.0,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,31.72301,21.96175300980684,46.29042,-46.29042,889.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.189393,0.189393,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.40660799999999,0.6562118444005326,39.57712,2.08934,825.0,0.0,True,False,False,False,False,False,True,False,False,False,41.66646,train
0.060646,0.060646,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.510244,0.9855118094510957,13.11706,0.22505999999999915,576.0,0.0,True,False,False,False,False,False,True,False,False,False,13.34212,train
0.0,0.0,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,51.095836000000006,39.87564951870459,0.0,0.0,1254.0,0.0,False,True,False,False,False,False,False,False,True,False,0.0,train
0.195505,0.195505,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,40.912916,1.1753613822264144,41.18488,1.8262200000000064,909.0,0.0,True,False,False,False,False,False,True,False,False,False,43.011100000000006,train
0.509658,0.509658,1,29.6,62.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,11.212476,35.456962369974235,0.0,112.12476000000001,32.0,1.0,False,False,False,True,True,False,False,False,False,False,112.12476000000001,train
0.176076,0.176076,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.576294,1.0401234363533514,40.159020000000005,-1.4223,865.0,0.0,True,False,False,False,False,False,True,False,False,False,38.736720000000005,train
0.236126,0.236126,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.064772,2.556224633916328,48.91546,3.032260000000001,274.0,0.0,True,False,False,False,False,False,True,False,False,False,51.947720000000004,train
0.062641,0.062641,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.822731999999998,0.6102373678994452,14.423199999999998,-0.642179999999998,629.0,0.0,True,False,False,False,False,False,True,False,False,False,13.78102,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,363.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.083596,0.083596,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,20.153760000000002,1.954054972921695,19.815179999999998,-1.4240599999999972,3.0,0.0,True,False,False,False,False,False,True,False,False,False,18.39112,train
0.090449,0.090449,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,21.564745714285714,2.1886623895190493,23.76946,-3.8706799999999966,7.0,0.0,True,False,False,False,False,False,True,False,False,False,19.898780000000002,train
0.22949,0.22949,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.452898,1.4282110611674128,50.73948,-0.25168000000000035,312.0,0.0,True,False,False,False,False,False,True,False,False,False,50.4878,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,47.906276000000005,38.608376853350045,47.59744,-47.59744,1035.0,0.0,True,False,False,False,False,False,False,False,False,True,0.0,train
0.189348,0.189348,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,39.934114,0.9539712724806163,39.30168,2.3548800000000014,815.0,0.0,True,False,False,False,False,False,True,False,False,False,41.65656,train
0.363465,0.363465,1,29.1,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,100.522554,27.398604887740092,101.3309,-21.3686,105.0,1.0,False,False,False,True,True,False,False,False,False,False,79.9623,train
0.230852,0.230852,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.931574,2.3136939033897863,48.07506,2.712380000000003,216.0,0.0,True,False,False,False,False,False,True,False,False,False,50.787440000000004,train
0.065787,0.065787,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.279112000000001,0.7592472184874629,13.2715,1.2016399999999994,597.0,0.0,True,False,False,False,False,False,True,False,False,False,14.473139999999999,train
0.117733,0.117733,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,24.835118,4.7917182650388215,20.4248,5.476459999999999,28.0,0.0,True,False,False,False,False,False,True,False,False,False,25.90126,train
0.413711,0.413711,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,9.101642,28.781919167450344,0.0,91.01642,1001.0,0.0,True,False,False,False,False,False,False,False,False,True,91.01642,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,1201.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.060916,0.060916,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.419031999999998,0.7790680638520976,13.87892,-0.47740000000000116,590.0,0.0,True,False,False,False,False,False,True,False,False,False,13.40152,train
0.05455,0.05455,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.805418,0.9671646476185268,12.969000000000001,-0.9680000000000017,745.0,0.0,True,False,False,False,False,False,True,False,False,False,12.001,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,32.160414,16.966831459894127,0.0,0.0,870.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.328999,0.328999,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,38.92482,38.43711394761755,0.0,72.37978,1037.0,0.0,True,False,False,False,False,False,False,False,False,True,72.37978,train
0.2158,0.2158,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.951044,1.8847781922387155,51.71474,-4.23874,257.0,0.0,True,False,False,False,False,False,True,False,False,False,47.476,train
0.087738,0.087738,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,24.419054,4.859459776587425,21.9571,-2.6547400000000003,26.0,0.0,True,False,False,False,False,False,True,False,False,False,19.30236,train
0.220004,0.220004,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.925709999999995,3.7648533018049744,58.47226,-10.071379999999998,337.0,0.0,True,False,False,False,False,False,True,False,False,False,48.40088,train
0.066002,0.066002,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.768128,1.104839499627169,12.22452,2.2959200000000006,573.0,0.0,True,False,False,False,False,False,True,False,False,False,14.52044,train
0.21817,0.21817,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.406686,2.450372356176836,48.215199999999996,-0.21779999999999688,48.0,0.0,True,False,False,False,False,False,True,False,False,False,47.9974,train
0.125867,0.125867,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,24.086744000000003,3.6667683841626757,24.67212,3.018620000000002,107.0,0.0,True,False,False,False,False,False,True,False,False,False,27.69074,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,34.090914000000005,21.25316725268252,0.0,0.0,350.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.220078,0.220078,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.112666000000004,2.9278008599409855,46.84834,1.5688199999999952,56.0,0.0,True,False,False,False,False,False,True,False,False,False,48.417159999999996,train
0.479456,0.479456,1,29.9,63.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,92.304982,38.15378510494541,69.21904,36.261279999999985,57.0,1.0,False,False,False,True,True,False,False,False,False,False,105.48031999999999,train
0.245011,0.245011,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.514266000000006,3.0799538835517017,48.310900000000004,5.591519999999996,214.0,0.0,True,False,False,False,False,False,True,False,False,False,53.90242,train
0.104476,0.104476,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,23.979032,4.5443790494702165,16.81394,6.170780000000001,121.0,0.0,True,False,False,False,False,False,True,False,False,False,22.98472,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.003992,4.2658477555298395,13.76914,-13.76914,755.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,15.508614,25.984227549304926,0.0,0.0,1220.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.221651,0.221651,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.925259999999994,2.0520735437763378,53.71476,-4.951540000000001,73.0,0.0,True,False,False,False,False,False,True,False,False,False,48.76322,train
0.068223,0.068223,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.052323999999999,1.0479222167862092,12.80818,2.2008800000000015,679.0,0.0,True,False,False,False,False,False,True,False,False,False,15.009060000000002,train
0.062097,0.062097,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.75418,0.5730371682406834,14.02874,-0.3674000000000017,627.0,0.0,True,False,False,False,False,False,True,False,False,False,13.66134,train
0.221544,0.221544,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.80218,2.166861478708588,52.5327,-3.7930199999999985,46.0,0.0,True,False,False,False,False,False,True,False,False,False,48.73968,train
0.499769,0.499769,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,98.960334,25.71853410453,59.71657999999999,50.232600000000005,1178.0,0.0,True,False,False,False,False,False,True,False,False,False,109.94918,train
0.061917,0.061917,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.35939,0.35302443117665455,12.881219999999999,0.7405200000000001,524.0,0.0,True,False,False,False,False,False,True,False,False,False,13.621739999999999,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,58.947371999999994,53.18999070340812,0.0,0.0,1025.0,0.0,True,False,False,False,False,False,False,False,False,True,0.0,train
0.153864,0.153864,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,51.095836000000006,39.87564951870459,81.11268000000001,-47.26260000000001,1252.0,0.0,False,True,False,False,False,False,False,False,True,False,33.85008,train
0.550117,0.550117,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,47.212594,46.01095231632001,77.32384,43.701899999999995,1006.0,0.0,True,False,False,False,False,False,False,False,False,True,121.02574,train
0.056464,0.056464,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12.968274,1.0536140478746399,13.020480000000001,-0.5984000000000016,534.0,0.0,True,False,False,False,False,False,True,False,False,False,12.42208,train
0.062397,0.062397,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.388782,0.7278578040942669,13.59248,0.13485999999999976,604.0,0.0,True,False,False,False,False,False,True,False,False,False,13.72734,train
0.060946,0.060946,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12.710346,1.2511265185206064,13.694339999999999,-0.28621999999999836,466.0,0.0,True,False,False,False,False,False,True,False,False,False,13.40812,train
0.182103,0.182103,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.223106,0.7710359295320478,40.43512,-0.3724600000000038,797.0,0.0,True,False,False,False,False,False,True,False,False,False,40.062659999999994,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,1192.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.389147,0.389147,1,29.6,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,89.983278,14.289083602559405,96.35383999999999,-10.741499999999988,79.0,1.0,False,False,False,True,True,False,False,False,False,False,85.61234,train
0.217218,0.217218,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.592772000000004,2.9940671227271456,54.98152,-7.193560000000005,61.0,0.0,True,False,False,False,False,False,True,False,False,False,47.78796,train
0.140489,0.140489,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,46.80511,5.845625921594925,47.42914,-16.521559999999997,93.0,0.0,True,False,False,False,False,False,True,False,False,False,30.90758,train
0.058449,0.058449,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.285646,0.7532724256873801,13.2253,-0.3665200000000013,614.0,0.0,True,False,False,False,False,False,True,False,False,False,12.85878,train
0.221586,0.221586,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.572962000000004,2.448314236884155,48.091559999999994,0.6573600000000042,195.0,0.0,True,False,False,False,False,False,True,False,False,False,48.74892,train
0.22907,0.22907,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.322096,1.7089326313178734,48.77356,1.6218399999999988,281.0,0.0,True,False,False,False,False,False,True,False,False,False,50.3954,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,360.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.061355,0.061355,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.346762000000002,0.6028549925911264,13.48072,0.017379999999999285,520.0,0.0,True,False,False,False,False,False,True,False,False,False,13.498099999999999,train
0.060633,0.060633,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.274469999999999,0.7374561982825788,12.91048,0.4287799999999997,707.0,0.0,True,False,False,False,False,False,True,False,False,False,13.33926,train
0.068637,0.068637,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.779612,1.1272553606500084,12.8095,2.2906400000000016,670.0,0.0,True,False,False,False,False,False,True,False,False,False,15.100140000000001,train
0.23619,0.23619,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.074562,3.829551294603098,48.17516,3.7866400000000056,183.0,0.0,True,False,False,False,False,False,True,False,False,False,51.961800000000004,train
0.096887,0.096887,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,26.710881999999998,4.07243773865746,23.79234,-2.4772,111.0,0.0,True,False,False,False,False,False,True,False,False,False,21.31514,train
0.0,0.0,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,4.09552,12.951171402773046,0.0,0.0,948.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.177692,0.177692,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.22163200000001,0.7425814531143017,40.00282,-0.910580000000003,794.0,0.0,True,False,False,False,False,False,True,False,False,False,39.09224,train
0.256429,0.256429,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.840998,4.064978953160839,59.2328,-2.818419999999996,205.0,0.0,True,False,False,False,False,False,True,False,False,False,56.41438,train
0.06173,0.06173,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,12.999184,0.5193213669897644,11.83446,1.7461400000000005,713.0,0.0,True,False,False,False,False,False,True,False,False,False,13.5806,train
0.246934,0.246934,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.830526,2.591220828242086,52.1422,2.1832799999999963,53.0,0.0,True,False,False,False,False,False,True,False,False,False,54.32548,train
0.060922,0.060922,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.643564000000001,0.6967292581059604,14.2076,-0.8047599999999999,546.0,0.0,True,False,False,False,False,False,True,False,False,False,13.40284,train
0.18181,0.18181,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.486248,0.9616226043853475,40.90438,-0.9061800000000062,862.0,0.0,True,False,False,False,False,False,True,False,False,False,39.9982,train
0.185267,0.185267,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,40.246976000000004,0.8404001267031103,41.61454,-0.8558000000000021,933.0,0.0,True,False,False,False,False,False,True,False,False,False,40.758739999999996,train
0.069086,0.069086,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.397041999999999,0.7509134489278583,13.09924,2.0996799999999993,742.0,0.0,True,False,False,False,False,False,True,False,False,False,15.19892,train
0.179707,0.179707,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,39.690222,0.5678578156531038,39.12744,0.40810000000000457,839.0,0.0,True,False,False,False,False,False,True,False,False,False,39.535540000000005,train
0.221876,0.221876,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.193726,3.0999906591552224,51.961800000000004,-3.149080000000005,184.0,0.0,True,False,False,False,False,False,True,False,False,False,48.81272,train
0.117299,0.117299,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,25.901964,3.812405151500005,27.56006,-1.7542800000000014,138.0,0.0,True,False,False,False,False,False,True,False,False,False,25.80578,train
0.189533,0.189533,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.318036,0.8214960700699964,39.86466,1.8325999999999993,844.0,0.0,True,False,False,False,False,False,True,False,False,False,41.69726,train
0.213242,0.213242,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.945654000000005,2.008426830687833,48.39758,-1.484340000000003,81.0,0.0,True,False,False,False,False,False,True,False,False,False,46.913239999999995,train
0.30081,0.30081,1,29.4,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,77.22112200000001,21.542094806115976,81.69656,-15.518360000000001,120.0,1.0,False,False,False,True,True,False,False,False,False,False,66.1782,train
0.112146,0.112146,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,23.3673,3.585979142679862,28.17254,-3.500420000000002,106.0,0.0,True,False,False,False,False,False,True,False,False,False,24.67212,train
0.061694,0.061694,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.589663999999999,0.8974091680627704,13.6257,-0.05302000000000007,542.0,0.0,True,False,False,False,False,False,True,False,False,False,13.57268,train
0.0,0.0,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,34.774476,37.35381819185096,0.0,0.0,1241.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.059654,0.059654,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.905606,0.823078410744791,13.75616,-0.6322799999999997,481.0,0.0,True,False,False,False,False,False,True,False,False,False,13.12388,train
0.213459,0.213459,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,45.252416,12.61356181098498,45.33672,1.6242599999999996,166.0,0.0,True,False,False,False,False,False,True,False,False,False,46.96098,train
0.218692,0.218692,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.299347999999995,1.9492770983500276,49.19376,-1.0815199999999976,249.0,0.0,True,False,False,False,False,False,True,False,False,False,48.11224,train
0.222309,0.222309,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.82267399999999,1.4449994501824415,48.13776,0.7702200000000019,308.0,0.0,True,False,False,False,False,False,True,False,False,False,48.90798,train
0.064632,0.064632,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,24.185897999999998,16.507759514532722,13.67718,0.5418599999999998,447.0,0.0,True,False,False,False,False,False,True,False,False,False,14.21904,train
0.059748,0.059748,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.310352,0.5780673511152409,13.44046,-0.2958999999999996,651.0,0.0,True,False,False,False,False,False,True,False,False,False,13.14456,train
0.251944,0.251944,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.188798000000006,2.6348697658300444,47.05602,8.371660000000006,335.0,0.0,True,False,False,False,False,False,True,False,False,False,55.42768,train
0.085957,0.085957,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,36.069660000000006,11.924752081776086,20.496299999999998,-1.585759999999997,98.0,0.0,True,False,False,False,False,False,True,False,False,False,18.91054,train
0.179643,0.179643,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.688252000000006,0.9395235490977453,40.03472,-0.5132600000000025,902.0,0.0,True,False,False,False,False,False,True,False,False,False,39.52146,train
0.185949,0.185949,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.029418,0.9329547219443574,39.868179999999995,1.0406000000000049,819.0,0.0,True,False,False,False,False,False,True,False,False,False,40.90878,train
